pais,continente,codigo,anio,combustibles fosiles,renovables,nuclear,Idpais,Idcontinente,Id_anio
Africa,,,2001,91.6755828857422,7.414130687713623,0.9102956652641296,f5cd262901883dff68d06b215fb0f28e,,d0fb963ff976f9c37fc81fe03c21ea7b
Africa,,,2002,91.38514709472656,7.605161666870117,0.9951471090316772,f5cd262901883dff68d06b215fb0f28e,,4ba29b9f9e5732ed33761840f4ba6c53
Africa,,,2003,91.94754028320312,7.0411763191223145,0.9959745407104492,f5cd262901883dff68d06b215fb0f28e,,a591024321c5e2bdbd23ed35f0574dde
Africa,,,2004,92.07444763183594,6.93337345123291,0.9753788113594056,f5cd262901883dff68d06b215fb0f28e,,b8b4b727d6f5d1b61fff7be687f7970f
Africa,,,2005,92.17848205566406,6.998331069946289,0.8167893886566162,f5cd262901883dff68d06b215fb0f28e,,d47268e9db2e9aa3827bba3afb7ff94a
Africa,,,2006,92.16838836669922,7.123232841491699,0.7065145969390869,f5cd262901883dff68d06b215fb0f28e,,ea5a486c712a91e48443cd802642223d
Africa,,,2007,92.20699310302734,7.009408473968506,0.7639190554618835,f5cd262901883dff68d06b215fb0f28e,,a00e5eb0973d24649a4a920fc53d9564
Africa,,,2008,92.44693756103516,6.716137886047363,0.822613000869751,f5cd262901883dff68d06b215fb0f28e,,ef8446f35513a8d6aa2308357a268a7e
Africa,,,2009,92.42403411865234,6.775711536407471,0.7924006581306458,f5cd262901883dff68d06b215fb0f28e,,f1981e4bd8a0d6d8462016d2fc6276b3
Africa,,,2010,92.08650207519533,7.101892471313477,0.8068798780441284,f5cd262901883dff68d06b215fb0f28e,,d7a84628c025d30f7b2c52c958767e76
Africa,,,2011,92.00454711914062,7.22559928894043,0.7586514353752136,f5cd262901883dff68d06b215fb0f28e,,c8758b517083196f05ac29810b924aca
Africa,,,2012,92.26759338378906,6.989345550537109,0.7300646901130676,f5cd262901883dff68d06b215fb0f28e,,253614bbac999b38b5b60cae531c4969
Africa,,,2013,92.0242919921875,7.195614337921143,0.7678443193435669,f5cd262901883dff68d06b215fb0f28e,,8038da89e49ac5eabb489cfc6cea9fc1
Africa,,,2014,91.7523956298828,7.509692192077637,0.7263974547386169,f5cd262901883dff68d06b215fb0f28e,,cee8d6b7ce52554fd70354e37bbf44a2
Africa,,,2015,91.89559936523438,7.464454174041748,0.6258070468902588,f5cd262901883dff68d06b215fb0f28e,,65d2ea03425887a717c435081cfc5dbb
Africa,,,2016,91.93553924560548,7.307821273803711,0.7443204522132874,f5cd262901883dff68d06b215fb0f28e,,95192c98732387165bf8e396c0f2dad2
Africa,,,2017,91.56649017333984,7.739742279052734,0.6819285750389099,f5cd262901883dff68d06b215fb0f28e,,8d8818c8e140c64c743113f563cf750f
Africa,,,2018,91.27188110351562,8.169642448425293,0.5404931306838989,f5cd262901883dff68d06b215fb0f28e,,84ddfb34126fc3a48ee38d7044e87276
Africa,,,2019,90.80626678466795,8.559300422668457,0.6192416548728943,f5cd262901883dff68d06b215fb0f28e,,ea6b2efbdd4255a9f1b3bbc6399b58f4
Africa,,,2020,89.68582916259766,9.624268531799316,0.6701310873031616,f5cd262901883dff68d06b215fb0f28e,,7b7a53e239400a13bd6be6c91c4f6c4e
Africa,,,2021,89.9537582397461,9.555875778198242,0.4712702631950378,f5cd262901883dff68d06b215fb0f28e,,05a5cf06982ba7892ed2a6d38fe832d6
Africa (BP),,,1965,94.25251007080078,5.747495651245117,0.0,053f824ff9d53e278a73e5e871ae7fad,,d46e1fcf4c07ce4a69ee07e4134bcef1
Africa (BP),,,1966,93.87793731689452,6.122062206268311,0.0,053f824ff9d53e278a73e5e871ae7fad,,3683af9d6f6c06acee72992f2977f67e
Africa (BP),,,1967,93.67426300048828,6.325730800628662,0.0,053f824ff9d53e278a73e5e871ae7fad,,a82d922b133be19c1171534e6594f754
