year,iso_code,petroleo,carbon,gas,nuclear,hidraulica,solar,eolica,otras_renovables
1980.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,ARE,60.186,0.0,47.97,0.0,0.0,0.0,0.0,0.0
1981.0,ARE,65.381,0.0,60.547,0.0,0.0,0.0,0.0,0.0
1982.0,ARE,72.396,0.0,63.57,0.0,0.0,0.0,0.0,0.0
1983.0,ARE,72.503,0.0,58.013,0.0,0.0,0.0,0.0,0.0
1984.0,ARE,82.792,0.0,79.755,0.0,0.0,0.0,0.0,0.0
1985.0,ARE,102.964,0.0,98.67,0.0,0.0,0.0,0.0,0.0
1986.0,ARE,124.56,0.0,119.827,0.0,0.0,0.0,0.0,0.0
1987.0,ARE,136.382,0.0,136.695,0.0,0.0,0.0,0.0,0.0
1988.0,ARE,163.628,0.0,138.255,0.0,0.0,0.0,0.0,0.0
1989.0,ARE,171.782,0.0,168.382,0.0,0.0,0.0,0.0,0.0
1990.0,ARE,180.08,0.0,164.872,0.0,0.0,0.0,0.0,0.0
1991.0,ARE,222.327,0.0,198.51,0.0,0.0,0.0,0.0,0.0
1992.0,ARE,223.883,0.0,182.812,0.0,0.0,0.0,0.0,0.0
1993.0,ARE,231.98,0.0,191.49,0.0,0.0,0.0,0.0,0.0
1994.0,ARE,243.252,0.0,221.422,0.0,0.0,0.0,0.0,0.0
1995.0,ARE,243.169,0.0,241.702,0.0,0.0,0.0,0.0,0.0
1996.0,ARE,234.975,0.0,264.712,0.0,0.0,0.0,0.0,0.0
1997.0,ARE,238.706,0.0,282.75,0.0,0.0,0.0,0.0,0.0
1998.0,ARE,237.81,0.0,296.302,0.0,0.0,0.0,0.0,0.0
1999.0,ARE,232.024,0.0,306.345,0.0,0.0,0.0,0.0,0.0
2000.0,ARE,229.339,0.0,306.443,0.0,0.0,0.0,0.0,0.0
2001.0,ARE,226.621,0.215,314.73,0.0,0.0,0.0,0.0,0.0
2002.0,ARE,235.307,1.096,355.29,0.0,0.0,0.0,0.0,0.0
2003.0,ARE,260.535,1.29,369.33,0.0,0.0,0.0,0.0,0.0
2004.0,ARE,281.556,1.462,392.047,0.0,0.0,0.0,0.0,0.0
2005.0,ARE,292.919,1.691,409.987,0.0,0.0,0.0,0.0,0.0
2006.0,ARE,315.258,3.275,422.76,0.0,0.0,0.0,0.0,0.0
2007.0,ARE,337.402,1.577,479.382,0.0,0.0,0.0,0.0,0.0
2008.0,ARE,354.688,3.992,579.721,0.0,0.0,0.0,0.0,0.0
2009.0,ARE,346.492,3.185,575.881,0.0,0.0,0.018,0.0,0.0
2010.0,ARE,372.071,7.653,592.716,0.0,0.0,0.051,0.0,0.0
2011.0,ARE,399.339,5.174,616.361,0.0,0.0,0.057,0.0,0.0
2012.0,ARE,418.649,16.077,639.307,0.0,0.0,0.066,0.0,0.0
2013.0,ARE,464.93,20.581,647.496,0.0,0.0,0.233,0.004,0.0
2014.0,ARE,463.559,22.946,634.35,0.0,0.0,0.836,0.008,0.019
2015.0,ARE,495.46,19.942,714.705,0.0,0.0,0.833,0.004,0.019
2016.0,ARE,542.725,21.406,719.31,0.0,0.0,0.842,0.0,0.019
2017.0,ARE,537.45,24.76,724.583,0.0,0.0,1.967,0.0,0.019
2018.0,ARE,533.781,22.332,712.132,0.0,0.0,3.462,0.0,0.019
2019.0,ARE,520.458,22.995,709.865,0.0,0.0,9.984,0.0,0.019
2020.0,ARE,448.826,21.985,696.229,4.092,0.0,11.99,0.0,0.019
2021.0,ARE,503.294,20.533,694.114,26.476,0.0,13.461,0.0,0.019
1980.0,ARG,296.978,11.145,112.129,6.64,44.771,0.0,0.0,0.316
1981.0,ARG,278.566,10.56,117.186,7.99,43.423,0.0,0.0,0.278
1982.0,ARG,265.018,10.666,133.135,5.306,52.02,0.0,0.0,0.367
1983.0,ARG,268.753,9.68,143.152,9.662,54.463,0.0,0.0,0.495
1984.0,ARG,255.601,7.185,152.391,13.169,58.779,0.0,0.0,0.367
1985.0,ARG,237.52,10.6,155.697,16.361,61.071,0.0,0.0,0.383
1986.0,ARG,249.719,12.109,168.242,16.205,62.186,0.0,0.0,0.396
1987.0,ARG,266.553,13.44,168.34,18.345,64.795,0.0,0.0,0.338
1988.0,ARG,268.334,13.772,196.639,16.452,45.121,0.0,0.0,0.393
1989.0,ARG,246.321,14.903,206.559,14.298,38.995,0.0,0.0,0.338
1990.0,ARG,229.96,12.266,197.32,20.66,52.378,0.0,0.0,0.425
1991.0,ARG,240.257,10.794,200.918,22.008,46.925,0.0,0.0,0.418
1992.0,ARG,252.693,12.168,217.256,20.092,56.671,0.0,0.0,0.415
1993.0,ARG,247.753,8.07,229.413,21.991,70.283,0.0,0.0,0.306
1994.0,ARG,261.482,7.065,235.831,23.367,80.686,0.0,0.0,0.316
1995.0,ARG,259.53,7.414,262.478,20.05,78.371,0.0,0.0,0.38
1996.0,ARG,259.798,7.767,301.183,21.165,66.449,0.0,0.028,0.712
1997.0,ARG,275.286,6.128,277.551,22.589,82.573,0.0,0.043,0.571
1998.0,ARG,283.272,8.237,296.71,21.148,78.288,0.0,0.096,0.66
1999.0,ARG,286.96,9.885,314.701,20.163,63.27,0.0,0.103,0.836
2000.0,ARG,264.898,7.513,322.967,17.527,84.497,0.0,0.103,1.232
2001.0,ARG,245.295,6.157,302.35,19.9,107.465,0.0,0.145,1.159
2002.0,ARG,232.815,4.586,294.376,16.304,104.433,0.0,0.214,1.692
2003.0,ARG,237.422,5.594,336.29,21.056,98.026,0.0,0.226,2.811
2004.0,ARG,254.686,9.52,368.091,21.76,87.782,0.0,0.209,2.769
2005.0,ARG,266.758,10.962,392.89,18.885,97.975,0.0,0.205,2.926
2006.0,ARG,281.352,9.924,406.505,21.082,108.169,0.0,0.198,3.34
2007.0,ARG,313.746,14.36,427.122,19.683,88.279,0.0,0.174,3.418
2008.0,ARG,317.052,17.516,431.887,19.938,87.673,0.0,0.118,3.85
2009.0,ARG,303.058,9.621,418.356,21.929,96.679,0.0,0.103,3.795
2010.0,ARG,328.158,13.472,420.874,19.203,92.593,0.0,0.07,4.604
2011.0,ARG,340.006,14.619,438.398,16.942,86.034,0.004,0.073,4.53
2012.0,ARG,361.256,13.669,456.642,16.845,79.967,0.022,1.014,4.739
2013.0,ARG,383.784,14.939,460.277,16.233,89.316,0.041,1.236,5.129
2014.0,ARG,379.916,15.892,461.55,14.334,87.82,0.043,1.678,4.734
2015.0,ARG,387.309,15.814,466.526,18.19,87.084,0.04,1.598,4.844
2016.0,ARG,375.294,12.189,482.1,21.283,79.649,0.038,1.465,3.635
2017.0,ARG,370.897,12.525,483.0,15.547,84.082,0.044,1.628,4.434
2018.0,ARG,353.211,13.709,487.021,17.447,85.401,0.286,3.738,5.075
2019.0,ARG,324.723,8.124,465.589,21.356,72.501,2.108,13.169,5.267
2020.0,ARG,297.377,10.015,439.312,26.871,62.162,3.531,24.715,7.229
2021.0,ARG,340.595,18.254,459.352,27.198,51.28,5.745,33.853,6.716
1992.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,AUS,367.768,324.764,110.666,0.0,39.821,0.0,0.0,1.229
1981.0,AUS,362.418,333.139,119.944,0.0,41.003,0.0,0.0,1.29
1982.0,AUS,356.849,336.681,116.981,0.0,37.762,0.0,0.0,1.647
1983.0,AUS,320.083,336.556,127.075,0.0,35.849,0.0,0.0,1.376
1984.0,AUS,330.979,355.903,125.317,0.0,38.813,0.0,0.0,1.408
1985.0,AUS,332.801,368.139,133.953,0.0,41.222,0.0,0.0,1.456
1986.0,AUS,328.147,377.486,146.329,0.0,41.474,0.0,0.0,1.468
1987.0,AUS,336.67,393.361,149.395,0.0,40.256,0.0,0.0,1.5
1988.0,AUS,351.973,413.764,152.993,0.0,42.387,0.0,0.0,2.334
1989.0,AUS,366.516,433.958,166.876,0.0,42.148,0.0,0.0,2.586
1990.0,AUS,374.885,444.347,167.759,0.0,43.644,0.0,0.0,2.424
1991.0,AUS,362.621,453.264,160.821,0.0,46.287,0.016,0.0,2.297
1992.0,AUS,370.547,455.958,166.37,0.0,47.139,0.036,0.0,2.139
1993.0,AUS,382.052,458.889,172.493,0.0,48.456,0.043,0.006,2.139
1994.0,AUS,395.589,468.264,191.567,0.0,47.755,0.051,0.016,2.223
1995.0,AUS,427.777,484.167,193.416,0.0,46.221,0.063,0.021,2.635
1996.0,AUS,439.015,503.958,194.827,0.0,47.219,0.076,0.021,3.021
1997.0,AUS,446.058,529.458,191.305,0.0,47.171,0.091,0.022,3.183
1998.0,AUS,445.97,553.083,196.953,0.0,46.715,0.105,0.053,3.451
1999.0,AUS,456.154,587.443,201.741,0.0,48.144,0.12,0.127,3.618
2000.0,AUS,455.982,591.662,205.551,0.0,48.691,0.138,0.396,2.839
2001.0,AUS,457.085,585.691,221.693,0.0,47.367,0.159,0.843,2.546
2002.0,AUS,461.975,598.872,228.148,0.0,46.979,0.17,1.557,4.044
2003.0,AUS,460.26,616.021,229.943,0.0,47.013,0.183,2.042,5.4
2004.0,AUS,471.296,641.921,234.536,0.0,45.203,0.21,2.291,8.987
2005.0,AUS,478.702,638.222,232.59,0.0,44.285,0.241,3.72,12.357
2006.0,AUS,493.642,655.499,259.431,0.0,42.525,0.277,6.152,12.553
2007.0,AUS,506.27,649.802,290.198,0.0,36.897,0.322,8.065,13.646
2008.0,AUS,512.716,677.291,285.35,0.0,33.201,0.391,9.718,11.798
2009.0,AUS,504.141,654.861,291.364,0.0,35.306,0.811,12.393,8.896
2010.0,AUS,519.307,607.394,317.064,0.0,38.153,2.714,13.836,7.794
2011.0,AUS,547.06,592.062,327.937,0.0,53.992,5.64,17.744,8.216
2012.0,AUS,561.419,554.468,329.611,0.0,46.712,6.614,21.181,9.889
2013.0,AUS,578.037,526.242,346.739,0.0,52.025,10.486,25.235,10.635
2014.0,AUS,575.428,521.888,372.209,0.0,39.239,13.415,26.487,11.32
2015.0,AUS,570.579,540.411,387.958,0.0,37.935,16.684,31.866,11.741
2016.0,AUS,571.723,540.062,378.709,0.0,47.195,19.917,34.908,11.58
2017.0,AUS,599.58,521.526,371.144,0.0,35.927,23.732,35.158,11.369
2018.0,AUS,610.111,508.882,367.681,0.0,45.801,32.629,43.025,11.454
2019.0,AUS,604.194,486.392,439.223,0.0,36.958,48.23,51.327,11.07
2020.0,AUS,522.167,468.525,430.956,0.0,37.874,62.618,59.372,10.887
2021.0,AUS,536.349,452.968,394.073,0.0,41.857,81.624,70.116,10.675
1980.0,AUT,143.887,42.835,48.074,0.0,86.078,0.0,0.0,0.0
1981.0,AUT,130.631,43.85,45.824,0.0,91.215,0.0,0.0,0.0
1982.0,AUT,123.901,41.706,44.355,0.0,91.36,0.0,0.0,0.0
1983.0,AUT,120.08,44.656,45.257,0.0,90.502,0.0,0.0,0.0
1984.0,AUT,116.798,50.886,50.39,0.0,79.394,0.0,0.0,0.0
1985.0,AUT,116.986,50.815,53.992,0.0,91.002,0.0,0.0,3.011
1986.0,AUT,123.218,45.303,52.421,0.0,91.383,0.0,0.0,4.11
1987.0,AUT,126.86,44.939,54.686,0.0,104.642,0.0,0.0,2.892
1988.0,AUT,125.978,43.034,52.385,0.0,104.394,0.0,0.0,3.342
1989.0,AUT,124.222,43.228,56.26,0.0,103.738,0.0,0.0,3.526
1990.0,AUT,128.7,47.641,61.935,0.0,93.172,0.0,0.0,3.647
1991.0,AUT,138.905,49.972,65.664,0.0,92.978,0.0,0.0,3.913
1992.0,AUT,135.227,38.882,64.482,0.0,103.046,0.0,0.0,4.243
1993.0,AUT,136.363,34.959,67.812,0.0,108.538,0.003,0.0,4.345
1994.0,AUT,135.236,35.454,69.751,0.0,105.587,0.003,0.0,3.864
1995.0,AUT,134.862,40.339,76.157,0.0,109.607,0.003,0.003,5.929
1996.0,AUT,139.536,40.51,81.061,0.0,101.177,0.003,0.015,5.074
1997.0,AUT,141.731,42.969,78.126,0.0,106.763,0.006,0.059,5.463
1998.0,AUT,147.177,37.83,80.207,0.0,109.892,0.006,0.133,5.883
1999.0,AUT,144.651,37.57,81.928,0.0,120.347,0.006,0.151,5.098
2000.0,AUT,141.749,42.479,78.205,0.0,123.708,0.009,0.198,4.879
2001.0,AUT,153.686,43.881,82.882,0.0,118.85,0.015,0.505,5.324
2002.0,AUT,156.82,44.58,81.485,0.0,117.416,0.026,0.593,4.852
2003.0,AUT,169.936,47.548,89.63,0.0,96.328,0.044,1.061,5.464
2004.0,AUT,165.328,46.576,90.492,0.0,105.936,0.052,2.663,6.574
2005.0,AUT,164.626,46.438,95.277,0.0,106.219,0.06,3.812,7.788
2006.0,AUT,164.51,46.398,89.532,0.0,101.456,0.064,4.987,10.388
2007.0,AUT,154.658,44.86,84.709,0.0,104.776,0.069,5.76,13.02
2008.0,AUT,153.21,44.316,90.686,0.0,107.708,0.085,5.652,13.336
2009.0,AUT,145.45,33.391,88.319,0.0,114.212,0.137,5.457,13.709
2010.0,AUT,151.918,39.261,96.128,0.0,106.481,0.247,5.729,14.365
2011.0,AUT,141.775,40.32,90.418,0.0,94.449,0.48,5.341,14.595
2012.0,AUT,141.635,37.455,86.241,0.0,120.228,0.925,6.751,14.975
2013.0,AUT,146.149,38.096,82.005,0.0,114.513,1.706,8.594,15.036
2014.0,AUT,140.157,34.896,75.11,0.0,111.093,2.127,10.419,14.561
2015.0,AUT,139.683,37.714,79.681,0.0,100.062,2.524,13.035,14.884
2016.0,AUT,144.474,34.98,83.422,0.0,107.005,2.934,14.014,15.308
2017.0,AUT,146.346,36.49,90.699,0.0,101.911,3.377,17.489,15.748
2018.0,AUT,147.763,32.214,86.869,0.0,99.58,3.85,15.955,15.78
2019.0,AUT,152.831,33.889,89.004,0.0,107.616,4.487,19.638,14.902
2020.0,AUT,132.904,28.976,85.275,0.0,110.299,5.365,17.837,14.688
2021.0,AUT,136.148,31.204,90.139,0.0,112.129,5.56,17.668,14.022
1985.0,AZE,97.186,1.07,132.814,0.0,3.881,0.0,0.0,0.0
1986.0,AZE,101.817,1.07,147.569,0.0,2.378,0.0,0.0,0.0
1987.0,AZE,95.827,1.07,145.748,0.0,2.378,0.0,0.0,0.0
1988.0,AZE,98.143,1.07,143.926,0.0,2.065,0.0,0.0,0.0
1989.0,AZE,95.701,1.07,151.216,0.0,2.065,0.0,0.0,0.0
1990.0,AZE,100.395,1.035,154.219,0.0,4.903,0.0,0.0,0.0
1991.0,AZE,96.801,0.779,147.569,0.0,5.202,0.0,0.0,0.0
1992.0,AZE,94.319,0.14,114.768,0.0,5.167,0.0,0.0,0.0
1993.0,AZE,94.055,0.035,84.716,0.0,7.174,0.0,0.0,0.0
1994.0,AZE,86.159,0.047,79.248,0.0,5.411,0.0,0.0,0.0
1995.0,AZE,77.677,0.035,78.335,0.0,4.601,0.0,0.0,0.0
1996.0,AZE,69.772,0.035,57.389,0.0,4.545,0.0,0.0,0.0
1997.0,AZE,66.403,0.035,54.655,0.0,5.062,0.0,0.0,0.0
1998.0,AZE,69.873,0.0,51.003,0.0,5.769,0.0,0.0,0.0
1999.0,AZE,66.989,0.0,54.655,0.0,4.453,0.0,0.0,0.0
2000.0,AZE,74.266,0.0,52.829,0.0,4.536,0.0,0.0,0.0
2001.0,AZE,47.27,0.035,75.776,0.0,3.822,0.0,0.0,0.0
2002.0,AZE,43.519,0.023,75.991,0.0,5.896,0.0,0.0,0.0
