,Pais,Continente,Codigo,Anio,Combustibles Fosiles,Renovables,Nuclear,Id_Pais
1449,Egypt,Africa,EGY,2004,94.3653564453125,5.634644031524658,0.0,e31959fe2842dacea4d16d36e9813620
1450,Egypt,Africa,EGY,2005,94.61429595947266,5.385705947875977,0.0,e31959fe2842dacea4d16d36e9813620
1451,Egypt,Africa,EGY,2006,94.8276824951172,5.172313690185547,0.0,e31959fe2842dacea4d16d36e9813620
1452,Egypt,Africa,EGY,2007,94.6368408203125,5.363155364990234,0.0,e31959fe2842dacea4d16d36e9813620
1453,Egypt,Africa,EGY,2008,94.58577728271484,5.414237022399902,0.0,e31959fe2842dacea4d16d36e9813620
1454,Egypt,Africa,EGY,2009,95.19940948486328,4.800594806671143,0.0,e31959fe2842dacea4d16d36e9813620
1455,Egypt,Africa,EGY,2010,95.5382843017578,4.461719036102295,0.0,e31959fe2842dacea4d16d36e9813620
1456,Egypt,Africa,EGY,2011,95.66844940185548,4.331544399261475,0.0,e31959fe2842dacea4d16d36e9813620
1457,Egypt,Africa,EGY,2012,95.8197021484375,4.1802897453308105,0.0,e31959fe2842dacea4d16d36e9813620
1458,Egypt,Africa,EGY,2013,95.82281494140624,4.177184581756592,0.0,e31959fe2842dacea4d16d36e9813620
1459,Egypt,Africa,EGY,2014,95.81834411621094,4.181652545928955,0.0,e31959fe2842dacea4d16d36e9813620
1460,Egypt,Africa,EGY,2015,95.671142578125,4.328853130340576,0.0,e31959fe2842dacea4d16d36e9813620
1461,Egypt,Africa,EGY,2016,95.8685302734375,4.131467819213867,0.0,e31959fe2842dacea4d16d36e9813620
1462,Egypt,Africa,EGY,2017,96.13001251220705,3.869990587234497,0.0,e31959fe2842dacea4d16d36e9813620
1463,Egypt,Africa,EGY,2018,95.94459533691406,4.055405616760254,0.0,e31959fe2842dacea4d16d36e9813620
1464,Egypt,Africa,EGY,2019,94.8301010131836,5.169897556304932,0.0,e31959fe2842dacea4d16d36e9813620
1465,Egypt,Africa,EGY,2020,93.43537902832033,6.564623832702637,0.0,e31959fe2842dacea4d16d36e9813620
1466,Egypt,Africa,EGY,2021,93.7694320678711,6.230570793151856,,e31959fe2842dacea4d16d36e9813620
1467,Estonia,Europe,EST,1985,100.00001525878906,0.0,0.0,7755415a9fe7022060b98a689236ccd2
1468,Estonia,Europe,EST,1986,100.0,0.0,0.0,7755415a9fe7022060b98a689236ccd2
1469,Estonia,Europe,EST,1987,100.00001525878906,0.0,0.0,7755415a9fe7022060b98a689236ccd2
1470,Estonia,Europe,EST,1988,100.00001525878906,0.0,0.0,7755415a9fe7022060b98a689236ccd2
1471,Estonia,Europe,EST,1989,100.0,0.0,0.0,7755415a9fe7022060b98a689236ccd2
1472,Estonia,Europe,EST,1990,100.0,0.0,0.0,7755415a9fe7022060b98a689236ccd2
1473,Estonia,Europe,EST,1991,100.0,0.0,0.0,7755415a9fe7022060b98a689236ccd2
1474,Estonia,Europe,EST,1992,100.0,0.0,0.0,7755415a9fe7022060b98a689236ccd2
1475,Estonia,Europe,EST,1993,100.0,0.0,0.0,7755415a9fe7022060b98a689236ccd2
1476,Estonia,Europe,EST,1994,100.0,0.0,0.0,7755415a9fe7022060b98a689236ccd2
1477,Estonia,Europe,EST,1995,99.96918487548828,0.0308315623551607,0.0,7755415a9fe7022060b98a689236ccd2
1478,Estonia,Europe,EST,1996,99.97582244873048,0.0241957437247037,0.0,7755415a9fe7022060b98a689236ccd2
1479,Estonia,Europe,EST,1997,99.96072387695312,0.0392568632960319,0.0,7755415a9fe7022060b98a689236ccd2
1480,Estonia,Europe,EST,1998,99.93433380126952,0.0656705722212791,0.0,7755415a9fe7022060b98a689236ccd2
1481,Estonia,Europe,EST,1999,99.90670013427734,0.0933113694190979,0.0,7755415a9fe7022060b98a689236ccd2
1482,Estonia,Europe,EST,2000,99.8983154296875,0.1016683876514434,,7755415a9fe7022060b98a689236ccd2
1483,Estonia,Europe,EST,2001,99.90367889404295,0.0963035598397255,,7755415a9fe7022060b98a689236ccd2
1484,Estonia,Europe,EST,2002,99.8128890991211,0.1870826184749603,,7755415a9fe7022060b98a689236ccd2
1485,Estonia,Europe,EST,2003,99.77972412109376,0.2202849835157394,,7755415a9fe7022060b98a689236ccd2
1486,Estonia,Europe,EST,2004,99.71255493164062,0.2874273657798767,,7755415a9fe7022060b98a689236ccd2
1487,Estonia,Europe,EST,2005,99.49676513671876,0.5005239248275757,0.0,7755415a9fe7022060b98a689236ccd2
1488,Estonia,Europe,EST,2006,99.3862533569336,0.5939513444900513,0.0,7755415a9fe7022060b98a689236ccd2
1489,Estonia,Europe,EST,2007,99.4030990600586,0.5890300869941711,0.0,7755415a9fe7022060b98a689236ccd2
1490,Estonia,Europe,EST,2008,99.08485412597656,0.8455262780189514,0.0,7755415a9fe7022060b98a689236ccd2
1491,Estonia,Europe,EST,2009,97.17898559570312,2.787216186523437,0.0,7755415a9fe7022060b98a689236ccd2
1492,Estonia,Europe,EST,2010,95.48668670654295,4.391971588134766,0.0,7755415a9fe7022060b98a689236ccd2
1493,Estonia,Europe,EST,2011,94.9974365234375,4.931231498718262,0.0,7755415a9fe7022060b98a689236ccd2
1494,Estonia,Europe,EST,2012,93.81344604492188,6.125763416290283,0.0,7755415a9fe7022060b98a689236ccd2
1495,Estonia,Europe,EST,2013,95.23986053466795,4.7120137214660645,0.0,7755415a9fe7022060b98a689236ccd2
1496,Estonia,Europe,EST,2014,94.40534973144533,5.514126300811768,0.0,7755415a9fe7022060b98a689236ccd2
1497,Estonia,Europe,EST,2015,93.37749481201172,6.578981876373291,0.0,7755415a9fe7022060b98a689236ccd2
1498,Estonia,Europe,EST,2016,93.54112243652344,6.427241802215576,0.0,7755415a9fe7022060b98a689236ccd2
1499,Estonia,Europe,EST,2017,93.13294982910156,6.830331802368164,0.0,7755415a9fe7022060b98a689236ccd2
1500,Estonia,Europe,EST,2018,92.23587036132812,7.507283210754394,0.0,7755415a9fe7022060b98a689236ccd2
1501,Estonia,Europe,EST,2019,89.60602569580078,9.912989616394045,0.0,7755415a9fe7022060b98a689236ccd2
1502,Estonia,Europe,EST,2020,85.14356994628906,14.138367652893066,0.0,7755415a9fe7022060b98a689236ccd2
1503,Estonia,Europe,EST,2021,85.02787017822266,14.32504653930664,0.0,7755415a9fe7022060b98a689236ccd2
1675,Finland,Europe,FIN,1965,76.03341674804688,23.96658515930176,0.0,6f781c6559a0c605da918096bdb69edf
1676,Finland,Europe,FIN,1966,76.63311767578125,23.36688041687012,0.0,6f781c6559a0c605da918096bdb69edf
1677,Finland,Europe,FIN,1967,75.12683868408203,24.873165130615234,0.0,6f781c6559a0c605da918096bdb69edf
1678,Finland,Europe,FIN,1968,79.32723999023438,20.67276763916016,0.0,6f781c6559a0c605da918096bdb69edf
1679,Finland,Europe,FIN,1969,84.319580078125,15.680414199829102,0.0,6f781c6559a0c605da918096bdb69edf
1680,Finland,Europe,FIN,1970,84.5009536743164,15.499043464660645,0.0,6f781c6559a0c605da918096bdb69edf
1681,Finland,Europe,FIN,1971,83.07278442382812,16.927217483520508,0.0,6f781c6559a0c605da918096bdb69edf
1682,Finland,Europe,FIN,1972,84.39690399169922,15.603095054626465,0.0,6f781c6559a0c605da918096bdb69edf
1683,Finland,Europe,FIN,1973,85.56851959228516,14.431478500366213,0.0,6f781c6559a0c605da918096bdb69edf
1684,Finland,Europe,FIN,1974,81.93572235107422,18.064271926879883,0.0,6f781c6559a0c605da918096bdb69edf
1685,Finland,Europe,FIN,1975,82.91033172607422,17.089670181274414,0.0,6f781c6559a0c605da918096bdb69edf
1686,Finland,Europe,FIN,1976,87.48542022705078,12.514572143554688,0.0,6f781c6559a0c605da918096bdb69edf
1687,Finland,Europe,FIN,1977,81.63327026367188,15.202662467956545,3.164069652557373,6f781c6559a0c605da918096bdb69edf
1688,Finland,Europe,FIN,1978,84.4779281616211,11.78243637084961,3.73962664604187,6f781c6559a0c605da918096bdb69edf
1689,Finland,Europe,FIN,1979,80.76295471191406,12.091408729553224,7.145638942718506,6f781c6559a0c605da918096bdb69edf
1690,Finland,Europe,FIN,1980,81.1080322265625,11.41530704498291,7.476659774780273,6f781c6559a0c605da918096bdb69edf
1691,Finland,Europe,FIN,1981,69.42729949951172,15.10919189453125,15.463505744934082,6f781c6559a0c605da918096bdb69edf
1692,Finland,Europe,FIN,1982,67.42105102539062,14.666409492492676,17.91253089904785,6f781c6559a0c605da918096bdb69edf
1693,Finland,Europe,FIN,1983,65.53131103515625,15.364748001098633,19.10394287109375,6f781c6559a0c605da918096bdb69edf
1694,Finland,Europe,FIN,1984,66.0954360961914,14.383723258972168,19.520845413208008,6f781c6559a0c605da918096bdb69edf
1695,Finland,Europe,FIN,1985,68.44129180908203,12.764183044433594,18.794530868530277,6f781c6559a0c605da918096bdb69edf
1696,Finland,Europe,FIN,1986,68.7245864868164,12.67592430114746,18.599485397338867,6f781c6559a0c605da918096bdb69edf
1697,Finland,Europe,FIN,1987,68.40190887451172,13.40602207183838,18.192062377929688,6f781c6559a0c605da918096bdb69edf
1698,Finland,Europe,FIN,1988,68.70361328125,13.07046604156494,18.22593307495117,6f781c6559a0c605da918096bdb69edf
1699,Finland,Europe,FIN,1989,69.5916976928711,12.690624237060549,17.71768569946289,6f781c6559a0c605da918096bdb69edf
1700,Finland,Europe,FIN,1990,68.18543243408203,15.044628143310549,16.769939422607422,6f781c6559a0c605da918096bdb69edf
1701,Finland,Europe,FIN,1991,66.71503448486328,16.64373207092285,16.641225814819336,6f781c6559a0c605da918096bdb69edf
1702,Finland,Europe,FIN,1992,65.15158081054688,18.367647171020508,16.480770111083984,6f781c6559a0c605da918096bdb69edf
1703,Finland,Europe,FIN,1993,65.36447143554688,17.727712631225586,16.907812118530273,6f781c6559a0c605da918096bdb69edf
1704,Finland,Europe,FIN,1994,68.382080078125,15.916638374328612,15.70128059387207,6f781c6559a0c605da918096bdb69edf
1705,Finland,Europe,FIN,1995,65.85560607910156,17.851295471191406,16.293094635009766,6f781c6559a0c605da918096bdb69edf
1706,Finland,Europe,FIN,1996,68.50100708007812,15.462066650390623,16.036914825439453,6f781c6559a0c605da918096bdb69edf
1707,Finland,Europe,FIN,1997,65.80757904052734,17.178953170776367,17.013465881347656,6f781c6559a0c605da918096bdb69edf
1708,Finland,Europe,FIN,1998,62.511474609375,20.30083465576172,17.187694549560547,6f781c6559a0c605da918096bdb69edf
1709,Finland,Europe,FIN,1999,63.58098220825195,17.99002456665039,18.42898368835449,6f781c6559a0c605da918096bdb69edf
1710,Finland,Europe,FIN,2000,62.36789321899414,19.70283317565918,17.92926788330078,6f781c6559a0c605da918096bdb69edf
1711,Finland,Europe,FIN,2001,64.6219253540039,17.71671485900879,17.66135597229004,6f781c6559a0c605da918096bdb69edf
1712,Finland,Europe,FIN,2002,66.64453125,16.264904022216797,17.090564727783203,6f781c6559a0c605da918096bdb69edf
1713,Finland,Europe,FIN,2003,69.22566223144531,14.59368133544922,16.180660247802734,6f781c6559a0c605da918096bdb69edf
1714,Finland,Europe,FIN,2004,64.3572006225586,19.509204864501957,16.133588790893555,6f781c6559a0c605da918096bdb69edf
1715,Finland,Europe,FIN,2005,62.45038986206055,19.463720321655277,18.085887908935547,6f781c6559a0c605da918096bdb69edf
1716,Finland,Europe,FIN,2006,65.98866271972656,17.534887313842773,16.476444244384766,6f781c6559a0c605da918096bdb69edf
1717,Finland,Europe,FIN,2007,64.33731079101562,18.869096755981445,16.79360008239746,6f781c6559a0c605da918096bdb69edf
1718,Finland,Europe,FIN,2008,60.613037109375,22.42776679992676,16.959203720092773,6f781c6559a0c605da918096bdb69edf
1719,Finland,Europe,FIN,2009,62.1812744140625,19.18045997619629,18.638261795043945,6f781c6559a0c605da918096bdb69edf
1720,Finland,Europe,FIN,2010,63.84766006469727,19.64714241027832,16.505199432373047,6f781c6559a0c605da918096bdb69edf
1721,Finland,Europe,FIN,2011,61.33151626586914,20.955501556396484,17.712982177734375,6f781c6559a0c605da918096bdb69edf
1722,Finland,Europe,FIN,2012,57.0892448425293,24.975452423095703,17.9352970123291,6f781c6559a0c605da918096bdb69edf
1723,Finland,Europe,FIN,2013,59.109561920166016,22.64786529541016,18.24258041381836,6f781c6559a0c605da918096bdb69edf
1724,Finland,Europe,FIN,2014,56.508209228515625,24.728233337402344,18.763559341430664,6f781c6559a0c605da918096bdb69edf
1725,Finland,Europe,FIN,2015,53.41696166992188,28.13772201538086,18.445322036743164,6f781c6559a0c605da918096bdb69edf
1726,Finland,Europe,FIN,2016,55.4005012512207,26.586719512939453,18.012779235839844,6f781c6559a0c605da918096bdb69edf
1727,Finland,Europe,FIN,2017,53.60120391845703,28.7075138092041,17.691282272338867,6f781c6559a0c605da918096bdb69edf
1728,Finland,Europe,FIN,2018,53.86397171020508,28.64155387878418,17.494464874267578,6f781c6559a0c605da918096bdb69edf
1729,Finland,Europe,FIN,2019,52.14761352539063,29.214561462402344,18.6378231048584,6f781c6559a0c605da918096bdb69edf
1730,Finland,Europe,FIN,2020,47.924930572509766,33.16851043701172,18.90656471252441,6f781c6559a0c605da918096bdb69edf
1731,Finland,Europe,FIN,2021,46.78969955444336,34.611289978027344,18.599010467529297,6f781c6559a0c605da918096bdb69edf
1732,France,Europe,FRA,1965,89.22067260742188,10.584983825683594,0.1943449825048446,0309a6c666a7a803fdb9db95de71cf01
1733,France,Europe,FRA,1966,88.10249328613281,11.60239315032959,0.2951079905033111,0309a6c666a7a803fdb9db95de71cf01
1734,France,Europe,FRA,1967,90.05004119873047,9.537199020385742,0.4127511382102966,0309a6c666a7a803fdb9db95de71cf01
1735,France,Europe,FRA,1968,89.32608032226562,10.092880249023438,0.5810419917106628,0309a6c666a7a803fdb9db95de71cf01
1736,France,Europe,FRA,1969,89.75057983398438,9.634167671203612,0.6152567267417908,0309a6c666a7a803fdb9db95de71cf01
1737,France,Europe,FRA,1970,89.56389617919922,9.537435531616213,0.8986743092536926,0309a6c666a7a803fdb9db95de71cf01
1738,France,Europe,FRA,1971,90.64520263671876,7.942842483520508,1.4119524955749512,0309a6c666a7a803fdb9db95de71cf01
1739,France,Europe,FRA,1972,90.48780059814452,7.446317195892334,2.0658838748931885,0309a6c666a7a803fdb9db95de71cf01
1740,France,Europe,FRA,1973,91.36735534667967,6.709061622619629,1.9235858917236328,0309a6c666a7a803fdb9db95de71cf01
1741,France,Europe,FRA,1974,90.03057861328125,8.016220092773438,1.953198194503784,0309a6c666a7a803fdb9db95de71cf01
1742,France,Europe,FRA,1975,88.375,9.053054809570312,2.5719423294067383,0309a6c666a7a803fdb9db95de71cf01
1743,France,Europe,FRA,1976,91.01116943359376,6.899677753448486,2.0891435146331787,0309a6c666a7a803fdb9db95de71cf01
1744,France,Europe,FRA,1977,87.06053161621094,10.59511947631836,2.3443517684936523,0309a6c666a7a803fdb9db95de71cf01
1745,France,Europe,FRA,1978,87.08175659179688,9.109526634216309,3.8087151050567623,0309a6c666a7a803fdb9db95de71cf01
1746,France,Europe,FRA,1979,86.5336685180664,8.611678123474121,4.854644298553467,0309a6c666a7a803fdb9db95de71cf01
1747,France,Europe,FRA,1980,83.3525619506836,9.114398002624512,7.533030033111572,0309a6c666a7a803fdb9db95de71cf01
1748,France,Europe,FRA,1981,77.36801147460938,9.551752090454102,13.08022689819336,0309a6c666a7a803fdb9db95de71cf01
1749,France,Europe,FRA,1982,76.25006103515625,9.705157279968262,14.044780731201172,0309a6c666a7a803fdb9db95de71cf01
1750,France,Europe,FRA,1983,72.52389526367188,9.325616836547852,18.150489807128903,0309a6c666a7a803fdb9db95de71cf01
1751,France,Europe,FRA,1984,68.1688003540039,8.554503440856934,23.27669906616211,0309a6c666a7a803fdb9db95de71cf01
1752,France,Europe,FRA,1985,65.70630645751953,7.887791156768799,26.405906677246094,0309a6c666a7a803fdb9db95de71cf01
1753,France,Europe,FRA,1986,63.01372146606445,7.764792442321777,29.22148323059082,0309a6c666a7a803fdb9db95de71cf01
1754,France,Europe,FRA,1987,61.443092346191406,8.58464527130127,29.972267150878903,0309a6c666a7a803fdb9db95de71cf01
1755,France,Europe,FRA,1988,60.13433837890625,9.174312591552734,30.691347122192383,0309a6c666a7a803fdb9db95de71cf01
1756,France,Europe,FRA,1989,60.95441055297852,5.59973669052124,33.44585418701172,0309a6c666a7a803fdb9db95de71cf01
1757,France,Europe,FRA,1990,60.24617385864258,6.2226409912109375,33.53117752075195,0309a6c666a7a803fdb9db95de71cf01
1758,France,Europe,FRA,1991,60.45458221435547,6.26654052734375,33.27886962890625,0309a6c666a7a803fdb9db95de71cf01
1759,France,Europe,FRA,1992,58.89078903198242,7.3992438316345215,33.7099609375,0309a6c666a7a803fdb9db95de71cf01
1760,France,Europe,FRA,1993,56.36549758911133,6.968883514404297,36.66562271118164,0309a6c666a7a803fdb9db95de71cf01
1761,France,Europe,FRA,1994,55.139774322509766,8.563506126403809,36.29671859741211,0309a6c666a7a803fdb9db95de71cf01
1762,France,Europe,FRA,1995,55.02204895019531,7.823903083801269,37.15404891967773,0309a6c666a7a803fdb9db95de71cf01
1763,France,Europe,FRA,1996,55.384254455566406,6.882894039154053,37.732852935791016,0309a6c666a7a803fdb9db95de71cf01
1764,France,Europe,FRA,1997,55.12236404418945,6.80388879776001,38.07374572753906,0309a6c666a7a803fdb9db95de71cf01
1765,France,Europe,FRA,1998,57.01391220092773,6.470213890075684,36.515869140625,0309a6c666a7a803fdb9db95de71cf01
1766,France,Europe,FRA,1999,56.1509895324707,7.388863086700439,36.460147857666016,0309a6c666a7a803fdb9db95de71cf01
1767,France,Europe,FRA,2000,55.34391403198242,6.744560718536377,37.91152191162109,0309a6c666a7a803fdb9db95de71cf01
1768,France,Europe,FRA,2001,54.85560989379883,7.405366897583008,37.7390251159668,0309a6c666a7a803fdb9db95de71cf01
1769,France,Europe,FRA,2002,54.5285530090332,6.175621032714844,39.29582214355469,0309a6c666a7a803fdb9db95de71cf01
1770,France,Europe,FRA,2003,55.01045608520508,5.96218204498291,39.0273666381836,0309a6c666a7a803fdb9db95de71cf01
1771,France,Europe,FRA,2004,54.94113159179688,5.970314979553223,39.08855438232422,0309a6c666a7a803fdb9db95de71cf01
1772,France,Europe,FRA,2005,55.27814102172852,5.3653340339660645,39.35652542114258,0309a6c666a7a803fdb9db95de71cf01
1773,France,Europe,FRA,2006,54.7220573425293,5.96973180770874,39.308204650878906,0309a6c666a7a803fdb9db95de71cf01
1774,France,Europe,FRA,2007,54.52615737915039,6.638713359832764,38.83512496948242,0309a6c666a7a803fdb9db95de71cf01
1775,France,Europe,FRA,2008,53.91831970214844,7.632267475128174,38.44941711425781,0309a6c666a7a803fdb9db95de71cf01
1776,France,Europe,FRA,2009,54.5598258972168,7.70644998550415,37.73372650146485,0309a6c666a7a803fdb9db95de71cf01
1777,France,Europe,FRA,2010,53.70637893676758,8.220292091369629,38.07333755493164,0309a6c666a7a803fdb9db95de71cf01
1778,France,Europe,FRA,2011,52.17024612426758,7.18551778793335,40.64424133300781,0309a6c666a7a803fdb9db95de71cf01
1779,France,Europe,FRA,2012,52.03897857666016,9.13736343383789,38.82366180419922,0309a6c666a7a803fdb9db95de71cf01
1780,France,Europe,FRA,2013,51.513671875,10.459434509277344,38.026893615722656,0309a6c666a7a803fdb9db95de71cf01
1781,France,Europe,FRA,2014,48.89509201049805,10.45927906036377,40.645633697509766,0309a6c666a7a803fdb9db95de71cf01
1782,France,Europe,FRA,2015,49.59907913208008,10.147398948669434,40.25352096557617,0309a6c666a7a803fdb9db95de71cf01
1783,France,Europe,FRA,2016,51.51011276245117,10.97524642944336,37.51464080810547,0309a6c666a7a803fdb9db95de71cf01
1784,France,Europe,FRA,2017,52.44170379638672,10.437264442443848,37.12102890014648,0309a6c666a7a803fdb9db95de71cf01
1785,France,Europe,FRA,2018,50.30599212646485,12.132494926452637,37.5615119934082,0309a6c666a7a803fdb9db95de71cf01
1786,France,Europe,FRA,2019,50.67374038696289,12.384904861450195,36.94135284423828,0309a6c666a7a803fdb9db95de71cf01
1787,France,Europe,FRA,2020,48.96674346923828,14.78874683380127,36.2445068359375,0309a6c666a7a803fdb9db95de71cf01
1788,France,Europe,FRA,2021,49.87149810791016,13.671010971069336,36.45748901367188,0309a6c666a7a803fdb9db95de71cf01
1789,Germany,Europe,DEU,1965,98.37432098388672,1.614503026008606,0.0111807473003864,d8b00929dec65d422303256336ada04f
1790,Germany,Europe,DEU,1966,98.23312377929688,1.7416129112243652,0.0252583473920822,d8b00929dec65d422303256336ada04f
1791,Germany,Europe,DEU,1967,98.22468566894533,1.658253788948059,0.1170579567551612,d8b00929dec65d422303256336ada04f
1792,Germany,Europe,DEU,1968,98.26580047607422,1.5761398077011108,0.1580567508935928,d8b00929dec65d422303256336ada04f
1793,Germany,Europe,DEU,1969,98.40459442138672,1.1857671737670898,0.4096409380435943,d8b00929dec65d422303256336ada04f
1794,Germany,Europe,DEU,1970,97.97257232666016,1.5171291828155518,0.5102946162223816,d8b00929dec65d422303256336ada04f
1795,Germany,Europe,DEU,1971,98.33623504638672,1.179680585861206,0.4840872287750244,d8b00929dec65d422303256336ada04f
1796,Germany,Europe,DEU,1972,98.16136169433594,1.1219959259033203,0.7166371941566467,d8b00929dec65d422303256336ada04f
1797,Germany,Europe,DEU,1973,97.92478942871094,1.2137141227722168,0.8614975214004517,d8b00929dec65d422303256336ada04f
1798,Germany,Europe,DEU,1974,97.53399658203124,1.4188613891601562,1.0471501350402832,d8b00929dec65d422303256336ada04f
1799,Germany,Europe,DEU,1975,96.74528503417967,1.4353294372558594,1.8193837404251096,d8b00929dec65d422303256336ada04f
1800,Germany,Europe,DEU,1976,96.79295349121094,1.1208523511886597,2.0861918926239014,d8b00929dec65d422303256336ada04f
1801,Germany,Europe,DEU,1977,95.6819839477539,1.3967294692993164,2.921290397644043,d8b00929dec65d422303256336ada04f
1802,Germany,Europe,DEU,1978,95.59284973144533,1.408961057662964,2.9981935024261475,d8b00929dec65d422303256336ada04f
1803,Germany,Europe,DEU,1979,95.28395080566406,1.3454017639160156,3.3706471920013428,d8b00929dec65d422303256336ada04f
1804,Germany,Europe,DEU,1980,94.8009796142578,1.478190541267395,3.720829725265503,d8b00929dec65d422303256336ada04f
1805,Germany,Europe,DEU,1981,93.89862060546876,1.5739785432815552,4.52739953994751,d8b00929dec65d422303256336ada04f
1806,Germany,Europe,DEU,1982,93.05255126953124,1.6178512573242188,5.329599380493164,d8b00929dec65d422303256336ada04f
1807,Germany,Europe,DEU,1983,92.9886245727539,1.4992613792419434,5.51211404800415,d8b00929dec65d422303256336ada04f
1808,Germany,Europe,DEU,1984,91.45934295654295,1.43718421459198,7.103472232818604,d8b00929dec65d422303256336ada04f
1809,Germany,Europe,DEU,1985,89.50902557373047,1.3216147422790527,9.169365882873535,d8b00929dec65d422303256336ada04f
1810,Germany,Europe,DEU,1986,89.88694763183594,1.410529851913452,8.702530860900879,d8b00929dec65d422303256336ada04f
1811,Germany,Europe,DEU,1987,89.11902618408203,1.5094993114471436,9.371478080749512,d8b00929dec65d422303256336ada04f
1812,Germany,Europe,DEU,1988,88.16458129882812,1.500933289527893,10.334494590759276,d8b00929dec65d422303256336ada04f
1813,Germany,Europe,DEU,1989,87.8326644897461,1.3991726636886597,10.768156051635742,d8b00929dec65d422303256336ada04f
1814,Germany,Europe,DEU,1990,88.34209442138672,1.336940050125122,10.320963859558104,d8b00929dec65d422303256336ada04f
1815,Germany,Europe,DEU,1991,88.5044937133789,1.2709577083587646,10.224547386169434,d8b00929dec65d422303256336ada04f
1816,Germany,Europe,DEU,1992,87.2408447265625,1.5204551219940186,11.238698959350586,d8b00929dec65d422303256336ada04f
1817,Germany,Europe,DEU,1993,87.5043716430664,1.583544135093689,10.912079811096191,d8b00929dec65d422303256336ada04f
1818,Germany,Europe,DEU,1994,87.41024780273438,1.7396334409713743,10.850116729736328,d8b00929dec65d422303256336ada04f
1819,Germany,Europe,DEU,1995,87.1099624633789,1.889189839363098,11.000845909118652,d8b00929dec65d422303256336ada04f
1820,Germany,Europe,DEU,1996,87.1486587524414,1.6823945045471191,11.168935775756836,d8b00929dec65d422303256336ada04f
1821,Germany,Europe,DEU,1997,86.2723388671875,1.8035167455673216,11.924152374267578,d8b00929dec65d422303256336ada04f
1822,Germany,Europe,DEU,1998,86.62186431884766,1.9705649614334104,11.407572746276855,d8b00929dec65d422303256336ada04f
1823,Germany,Europe,DEU,1999,85.60182189941406,2.227585792541504,12.1705961227417,d8b00929dec65d422303256336ada04f
1824,Germany,Europe,DEU,2000,85.04573822021484,2.88711166381836,12.067150115966797,d8b00929dec65d422303256336ada04f
1825,Germany,Europe,DEU,2001,85.1723403930664,2.94116759300232,11.886487007141112,d8b00929dec65d422303256336ada04f
1826,Germany,Europe,DEU,2002,84.95244598388672,3.5386319160461426,11.508926391601562,d8b00929dec65d422303256336ada04f
1827,Germany,Europe,DEU,2003,84.90415954589844,3.641989707946777,11.453848838806152,d8b00929dec65d422303256336ada04f
1828,Germany,Europe,DEU,2004,83.96259307861328,4.516597747802734,11.520798683166504,d8b00929dec65d422303256336ada04f
1829,Germany,Europe,DEU,2005,83.486328125,5.208419322967529,11.305254936218262,d8b00929dec65d422303256336ada04f
1830,Germany,Europe,DEU,2006,82.7252426147461,6.026304721832275,11.24845027923584,d8b00929dec65d422303256336ada04f
1831,Germany,Europe,DEU,2007,82.55218505859375,7.653833389282227,9.793980598449709,d8b00929dec65d422303256336ada04f
1832,Germany,Europe,DEU,2008,81.98632049560547,7.817628383636475,10.196054458618164,d8b00929dec65d422303256336ada04f
1833,Germany,Europe,DEU,2009,81.75202178955078,8.454279899597168,9.793695449829102,d8b00929dec65d422303256336ada04f
1834,Germany,Europe,DEU,2010,81.47663879394531,8.792469024658203,9.73088264465332,d8b00929dec65d422303256336ada04f
1835,Germany,Europe,DEU,2011,81.73019409179688,10.566965103149414,7.702847003936768,d8b00929dec65d422303256336ada04f
1836,Germany,Europe,DEU,2012,81.14388275146484,11.899699211120604,6.956408977508545,d8b00929dec65d422303256336ada04f
1837,Germany,Europe,DEU,2013,81.35940551757812,12.063335418701172,6.577258586883545,d8b00929dec65d422303256336ada04f
1838,Germany,Europe,DEU,2014,79.91162872314453,13.278846740722656,6.809519290924072,d8b00929dec65d422303256336ada04f
1839,Germany,Europe,DEU,2015,78.89893341064453,14.823543548583984,6.2775163650512695,d8b00929dec65d422303256336ada04f
1840,Germany,Europe,DEU,2016,79.7315902709961,14.607312202453612,5.661096096038818,d8b00929dec65d422303256336ada04f
1841,Germany,Europe,DEU,2017,78.79359436035156,16.196212768554688,5.010186672210693,d8b00929dec65d422303256336ada04f
1842,Germany,Europe,DEU,2018,77.8274917602539,17.084951400756836,5.087552070617676,d8b00929dec65d422303256336ada04f
1843,Germany,Europe,DEU,2019,76.09285736083984,18.7683048248291,5.138834476470947,d8b00929dec65d422303256336ada04f
1844,Germany,Europe,DEU,2020,74.14997100830078,21.122827529907227,4.727197170257568,d8b00929dec65d422303256336ada04f
1845,Germany,Europe,DEU,2021,75.61305236816406,19.45312118530273,4.933829784393311,d8b00929dec65d422303256336ada04f
1846,Greece,Europe,GRC,1965,97.00737762451172,2.9926247596740723,0.0,6b718641741f992e68ec3712718561b8
1847,Greece,Europe,GRC,1966,94.09627532958984,5.903736591339111,0.0,6b718641741f992e68ec3712718561b8
1848,Greece,Europe,GRC,1967,94.8545913696289,5.145407676696777,0.0,6b718641741f992e68ec3712718561b8
1849,Greece,Europe,GRC,1968,95.919677734375,4.080320358276367,0.0,6b718641741f992e68ec3712718561b8
1850,Greece,Europe,GRC,1969,94.19738006591795,5.802620887756348,0.0,6b718641741f992e68ec3712718561b8
1851,Greece,Europe,GRC,1970,93.30143737792967,6.698559761047363,0.0,6b718641741f992e68ec3712718561b8
